timestamp,value
2026-01-07T19:02:27.2860000Z,18.798828125
2026-01-07T19:02:32.1640000Z,18.88427734375
2026-01-07T19:02:37.2190000Z,18.6279296875
2026-01-07T19:02:42.2030000Z,17.76123046875
2026-01-07T19:02:47.2170000Z,18.084716796875
2026-01-07T19:02:52.1680000Z,19.342041015625
2026-01-07T19:02:57.2060000Z,19.305419921875
2026-01-07T19:03:02.1520000Z,19.342041015625
2026-01-07T19:03:07.1570000Z,19.366455078125
2026-01-07T19:03:12.0770000Z,19.39697265625
2026-01-07T19:03:17.2030000Z,17.15087890625
2026-01-07T19:03:21.9990000Z,13.165283203125
2026-01-07T19:03:27.2220000Z,17.279052734375
2026-01-07T19:03:32.1600000Z,16.705322265625
2026-01-07T19:03:37.1710000Z,17.0654296875
2026-01-07T19:03:42.1550000Z,18.536376953125
2026-01-07T19:03:47.2550000Z,18.792724609375
2026-01-07T19:03:52.1440000Z,18.585205078125
2026-01-07T19:03:57.1560000Z,18.798828125
2026-01-07T19:04:02.2500000Z,18.88427734375
2026-01-07T19:04:07.2810000Z,18.927001953125
2026-01-07T19:04:12.2650000Z,18.328857421875
2026-01-07T19:04:17.1830000Z,18.39599609375
2026-01-07T19:04:22.2080000Z,18.585205078125
2026-01-07T19:04:27.3080000Z,17.083740234375
2026-01-07T19:04:32.0880000Z,17.242431640625
2026-01-07T19:04:37.3000000Z,17.49267578125
2026-01-07T19:04:42.2030000Z,17.510986328125
2026-01-07T19:04:47.2820000Z,14.75830078125
2026-01-07T19:04:52.1530000Z,15.289306640625
2026-01-07T19:04:57.2840000Z,15.78369140625
2026-01-07T19:05:02.1130000Z,15.4541015625
2026-01-07T19:05:07.1740000Z,15.484619140625
2026-01-07T19:05:12.1570000Z,15.228271484375
2026-01-07T19:05:17.0630000Z,15.31982421875
2026-01-07T19:05:22.1580000Z,15.234375
2026-01-07T19:05:27.3160000Z,15.46630859375
2026-01-07T19:05:32.2430000Z,15.5517578125
2026-01-07T19:05:37.2080000Z,15.521240234375
2026-01-07T19:05:42.1650000Z,15.91796875
2026-01-07T19:05:47.1770000Z,17.279052734375
2026-01-07T19:05:52.2200000Z,17.333984375
2026-01-07T19:05:57.2780000Z,15.5029296875
2026-01-07T19:06:02.2410000Z,19.17724609375
2026-01-07T19:06:07.1540000Z,17.3583984375
2026-01-07T19:06:12.1510000Z,17.193603515625
2026-01-07T19:06:17.2590000Z,17.279052734375
2026-01-07T19:06:22.2620000Z,17.327880859375
2026-01-07T19:06:27.2150000Z,17.425537109375
2026-01-07T19:06:32.1750000Z,16.83349609375
2026-01-07T19:06:42.1530000Z,14.84375
2026-01-07T19:06:47.2480000Z,16.5771484375
2026-01-07T19:06:52.2420000Z,23.27880859375
2026-01-07T19:06:57.2420000Z,17.266845703125
2026-01-07T19:07:02.0500000Z,16.925048828125
2026-01-07T19:07:07.2050000Z,17.669677734375
2026-01-07T19:07:12.1830000Z,15.155029296875
2026-01-07T19:07:17.3290000Z,17.9931640625
2026-01-07T19:07:22.2390000Z,17.425537109375
2026-01-07T19:07:27.3040000Z,17.3095703125
2026-01-07T19:07:32.2550000Z,18.017578125
2026-01-07T19:07:37.3000000Z,17.535400390625
2026-01-07T19:07:42.2670000Z,17.559814453125
2026-01-07T19:07:47.2760000Z,17.96875
2026-01-07T19:07:52.2400000Z,17.279052734375
2026-01-07T19:07:57.2780000Z,17.083740234375
2026-01-07T19:08:02.1530000Z,18.572998046875
2026-01-07T19:08:07.2930000Z,16.50390625
2026-01-07T19:08:12.2590000Z,16.351318359375
2026-01-07T19:08:17.2900000Z,17.449951171875
2026-01-07T19:08:22.1030000Z,15.289306640625
2026-01-07T19:08:27.2030000Z,16.241455078125
2026-01-07T19:08:32.2030000Z,15.264892578125
2026-01-07T19:08:37.2070000Z,14.971923828125
2026-01-07T19:08:42.2110000Z,17.32177734375
2026-01-07T19:08:47.2450000Z,17.4072265625
2026-01-07T19:08:52.3050000Z,22.564697265625
2026-01-07T19:08:57.2020000Z,17.44384765625
2026-01-07T19:09:02.1620000Z,20.03173828125
2026-01-07T19:09:07.2410000Z,17.437744140625
2026-01-07T19:09:12.2010000Z,16.998291015625
2026-01-07T19:09:17.2060000Z,17.9443359375
2026-01-07T19:09:22.1660000Z,16.9189453125
2026-01-07T19:09:27.2120000Z,16.88232421875
2026-01-07T19:09:32.1640000Z,18.06640625
2026-01-07T19:09:37.1550000Z,16.8212890625
2026-01-07T19:09:42.1550000Z,16.552734375
2026-01-07T19:09:47.0960000Z,17.68798828125
2026-01-07T19:09:52.0440000Z,15.496826171875
2026-01-07T19:09:57.2690000Z,18.243408203125
2026-01-07T19:10:02.1820000Z,17.138671875
2026-01-07T19:10:07.2810000Z,17.071533203125
2026-01-07T19:10:12.1940000Z,16.89453125
2026-01-07T19:10:17.1620000Z,17.83447265625
2026-01-07T19:10:22.2040000Z,17.87109375
2026-01-07T19:10:27.2390000Z,17.63916015625
2026-01-07T19:10:32.0990000Z,17.15087890625
2026-01-07T19:10:37.1070000Z,17.05322265625
2026-01-07T19:10:42.2310000Z,11.09619140625
2026-01-07T19:10:47.1400000Z,17.28515625
2026-01-07T19:10:52.1940000Z,23.907470703125
2026-01-07T19:10:57.1520000Z,17.76123046875
2026-01-07T19:11:02.1930000Z,11.590576171875
2026-01-07T19:11:07.3140000Z,14.971923828125
2026-01-07T19:11:12.2070000Z,14.703369140625
2026-01-07T19:11:17.2820000Z,15.0390625
2026-01-07T19:11:22.1940000Z,15.5517578125
2026-01-07T19:11:27.1710000Z,17.303466796875
2026-01-07T19:11:32.1520000Z,17.059326171875
2026-01-07T19:11:37.1470000Z,16.8701171875
2026-01-07T19:11:42.2010000Z,18.06640625
2026-01-07T19:11:47.2770000Z,17.584228515625
2026-01-07T19:11:52.2410000Z,17.39501953125
2026-01-07T19:11:57.2340000Z,18.072509765625
2026-01-07T19:12:02.1480000Z,17.486572265625
2026-01-07T19:12:07.2780000Z,16.851806640625
2026-01-07T19:12:12.1390000Z,17.7001953125
2026-01-07T19:12:17.3390000Z,16.88232421875
2026-01-07T19:12:22.1500000Z,17.596435546875
2026-01-07T19:12:27.3430000Z,17.608642578125
2026-01-07T19:12:32.0920000Z,20.013427734375
2026-01-07T19:12:37.2730000Z,18.170166015625
2026-01-07T19:12:42.1370000Z,17.083740234375
2026-01-07T19:12:47.2330000Z,17.1142578125
2026-01-07T19:12:52.3360000Z,18.402099609375
2026-01-07T19:12:57.1980000Z,17.28515625
2026-01-07T19:13:02.1370000Z,20.147705078125
2026-01-07T19:13:07.2270000Z,17.535400390625
2026-01-07T19:13:12.1390000Z,16.9189453125
2026-01-07T19:13:17.2340000Z,17.828369140625
2026-01-07T19:13:22.1600000Z,16.796875
2026-01-07T19:13:27.2840000Z,16.6748046875
2026-01-07T19:13:32.1510000Z,17.120361328125
2026-01-07T19:13:37.2960000Z,15.33203125
2026-01-07T19:13:42.2870000Z,22.98583984375
2026-01-07T19:13:47.2680000Z,18.00537109375
2026-01-07T19:13:52.1460000Z,18.328857421875
2026-01-07T19:13:57.1940000Z,18.45703125
2026-01-07T19:14:02.2580000Z,18.536376953125
2026-01-07T19:14:07.2770000Z,18.603515625
2026-01-07T19:14:12.1410000Z,18.64013671875
2026-01-07T19:14:17.1910000Z,18.66455078125
2026-01-07T19:14:22.1420000Z,18.701171875
2026-01-07T19:14:27.1380000Z,18.7255859375
2026-01-07T19:14:32.1400000Z,18.73779296875
2026-01-07T19:14:37.2390000Z,18.76220703125
2026-01-07T19:14:47.1410000Z,18.78662109375
2026-01-07T19:14:57.2520000Z,18.81103515625
2026-01-07T19:15:02.2490000Z,18.817138671875
2026-01-07T19:15:07.1370000Z,18.829345703125
2026-01-07T19:15:12.1870000Z,18.83544921875
2026-01-07T19:15:17.2710000Z,18.841552734375
2026-01-07T19:15:22.1340000Z,18.84765625
2026-01-07T19:15:27.3000000Z,18.85986328125
2026-01-07T19:15:32.2040000Z,18.8720703125
2026-01-07T19:15:52.1420000Z,18.88427734375
2026-01-07T19:15:57.3580000Z,18.890380859375
2026-01-07T19:16:02.1340000Z,18.896484375
2026-01-07T19:16:07.2850000Z,19.793701171875
2026-01-07T19:16:12.1510000Z,15.63720703125
2026-01-07T19:16:17.2740000Z,14.6728515625
2026-01-07T19:16:22.1920000Z,15.2587890625
2026-01-07T19:16:27.2910000Z,17.303466796875
2026-01-07T19:16:32.1830000Z,15.802001953125
2026-01-07T19:16:37.1910000Z,19.415283203125
2026-01-07T19:16:42.2280000Z,18.414306640625
2026-01-07T19:16:47.2200000Z,15.53955078125
2026-01-07T19:16:52.1380000Z,17.15087890625
2026-01-07T19:16:57.2610000Z,19.073486328125
2026-01-07T19:17:02.1420000Z,18.1640625
2026-01-07T19:17:07.2300000Z,18.408203125
2026-01-07T19:17:12.2630000Z,15.36865234375
2026-01-07T19:17:17.2340000Z,16.510009765625
2026-01-07T19:17:22.1520000Z,19.683837890625
2026-01-07T19:17:27.2430000Z,17.12646484375
2026-01-07T19:17:32.2270000Z,15.576171875
2026-01-07T19:17:37.2240000Z,17.266845703125
2026-01-07T19:17:42.1480000Z,20.086669921875
2026-01-07T19:17:47.2680000Z,17.742919921875
2026-01-07T19:17:52.2340000Z,17.193603515625
2026-01-07T19:17:57.0860000Z,15.386962890625
2026-01-07T19:18:02.1890000Z,16.619873046875
2026-01-07T19:18:07.1770000Z,19.171142578125
2026-01-07T19:18:12.2220000Z,18.75
2026-01-07T19:18:17.1300000Z,20.12939453125
2026-01-07T19:18:22.2180000Z,16.009521484375
2026-01-07T19:18:27.2190000Z,17.315673828125
2026-01-07T19:18:32.1800000Z,15.53955078125
2026-01-07T19:18:37.2630000Z,17.88330078125
2026-01-07T19:18:42.2160000Z,16.754150390625
2026-01-07T19:18:47.2560000Z,20.050048828125
2026-01-07T19:18:52.2220000Z,17.498779296875
2026-01-07T19:18:57.2780000Z,17.620849609375
2026-01-07T19:19:02.1310000Z,17.7001953125
2026-01-07T19:19:07.2580000Z,17.413330078125
2026-01-07T19:19:12.1380000Z,17.61474609375
2026-01-07T19:19:17.2660000Z,17.54150390625
2026-01-07T19:19:22.2270000Z,17.822265625
2026-01-07T19:19:27.1750000Z,16.400146484375
2026-01-07T19:19:32.1800000Z,17.34619140625
2026-01-07T19:19:37.1250000Z,17.3583984375
2026-01-07T19:19:42.2200000Z,17.37060546875
2026-01-07T19:19:47.2740000Z,17.376708984375
2026-01-07T19:19:52.1420000Z,17.37060546875
2026-01-07T19:19:57.2740000Z,17.364501953125
2026-01-07T19:20:02.2830000Z,17.3583984375
2026-01-07T19:20:07.2290000Z,17.37060546875
2026-01-07T19:20:12.1260000Z,17.3583984375
2026-01-07T19:20:17.1670000Z,17.4072265625
2026-01-07T19:20:22.1680000Z,17.041015625
2026-01-07T19:20:27.2590000Z,15.045166015625
2026-01-07T19:20:32.2270000Z,16.656494140625
2026-01-07T19:20:37.2450000Z,18.2373046875
2026-01-07T19:20:42.2440000Z,17.449951171875
2026-01-07T19:20:47.1440000Z,16.7236328125
2026-01-07T19:20:52.1800000Z,16.876220703125
2026-01-07T19:20:57.1450000Z,17.791748046875
2026-01-07T19:21:02.1580000Z,15.85693359375
2026-01-07T19:21:07.1270000Z,17.78564453125
2026-01-07T19:21:12.0800000Z,16.85791015625
2026-01-07T19:21:17.3380000Z,18.280029296875
2026-01-07T19:21:22.2320000Z,18.56689453125
2026-01-07T19:21:27.1960000Z,17.547607421875
2026-01-07T19:21:32.2110000Z,19.207763671875
2026-01-07T19:21:37.2850000Z,19.27490234375
2026-01-07T19:21:42.2380000Z,18.9697265625
2026-01-07T19:21:46.9960000Z,19.27490234375
2026-01-07T19:21:52.2340000Z,12.85400390625
2026-01-07T19:21:57.2610000Z,14.8193359375
2026-01-07T19:22:02.2140000Z,17.12646484375
2026-01-07T19:22:07.2750000Z,13.12255859375
2026-01-07T19:22:12.1900000Z,18.88427734375
2026-01-07T19:22:17.2590000Z,18.133544921875
2026-01-07T19:22:22.2310000Z,18.756103515625
2026-01-07T19:22:27.2570000Z,18.98193359375
2026-01-07T19:22:32.1190000Z,19.0673828125
2026-01-07T19:22:42.0170000Z,19.146728515625
2026-01-07T19:22:47.2650000Z,19.183349609375
2026-01-07T19:22:52.1340000Z,19.207763671875
2026-01-07T19:22:57.1890000Z,19.05517578125
2026-01-07T19:23:02.1770000Z,19.23828125
2026-01-07T19:23:07.2580000Z,19.27490234375
2026-01-07T19:23:12.1780000Z,19.268798828125
2026-01-07T19:23:17.2540000Z,19.281005859375
2026-01-07T19:23:27.2200000Z,19.29931640625
2026-01-07T19:23:32.1250000Z,19.305419921875
2026-01-07T19:23:37.2520000Z,19.3115234375
2026-01-07T19:23:42.0850000Z,19.329833984375
2026-01-07T19:23:47.1240000Z,19.32373046875
2026-01-07T19:23:52.1660000Z,19.342041015625
2026-01-07T19:23:57.1740000Z,19.34814453125
2026-01-07T19:24:07.2470000Z,19.329833984375
2026-01-07T19:24:12.0960000Z,19.34814453125
2026-01-07T19:24:17.1740000Z,19.37255859375
2026-01-07T19:24:22.2180000Z,19.366455078125
2026-01-07T19:24:32.0770000Z,19.37255859375
2026-01-07T19:24:37.2650000Z,19.366455078125
2026-01-07T19:24:42.0690000Z,19.390869140625
2026-01-07T19:24:47.2040000Z,19.384765625
2026-01-07T19:24:52.1360000Z,19.390869140625
2026-01-07T19:24:57.2560000Z,19.37255859375
2026-01-07T19:25:02.2220000Z,19.366455078125
2026-01-07T19:25:12.2140000Z,19.403076171875
2026-01-07T19:25:17.1640000Z,19.37255859375
2026-01-07T19:25:27.1760000Z,19.403076171875
2026-01-07T19:25:32.1030000Z,19.384765625
2026-01-07T19:25:37.1970000Z,19.37255859375
2026-01-07T19:25:42.1160000Z,19.403076171875
2026-01-07T19:25:47.1220000Z,19.390869140625
2026-01-07T19:25:52.2260000Z,19.403076171875
2026-01-07T19:25:57.1930000Z,19.390869140625
2026-01-07T19:26:02.0810000Z,19.403076171875
2026-01-07T19:26:07.2490000Z,19.390869140625
2026-01-07T19:26:12.2300000Z,19.39697265625
2026-01-07T19:26:17.0660000Z,19.415283203125
2026-01-07T19:26:22.2630000Z,19.390869140625
2026-01-07T19:26:27.2770000Z,19.39697265625
2026-01-07T19:26:32.1450000Z,19.427490234375
2026-01-07T19:26:37.2850000Z,19.42138671875
2026-01-07T19:26:42.2810000Z,19.39697265625
2026-01-07T19:26:47.2520000Z,19.403076171875
2026-01-07T19:26:52.1650000Z,19.384765625
2026-01-07T19:26:57.2090000Z,19.4091796875
2026-01-07T19:27:02.2510000Z,19.415283203125
2026-01-07T19:27:07.2470000Z,19.403076171875
2026-01-07T19:27:12.2090000Z,19.4091796875
2026-01-07T19:27:17.2500000Z,19.42138671875
2026-01-07T19:27:22.2150000Z,19.39697265625
2026-01-07T19:27:32.2070000Z,19.4091796875
2026-01-07T19:27:37.1970000Z,19.415283203125
2026-01-07T19:27:42.1990000Z,19.4091796875
2026-01-07T19:27:52.1890000Z,19.403076171875
2026-01-07T19:27:57.1170000Z,19.390869140625
2026-01-07T19:28:02.1880000Z,19.415283203125
2026-01-07T19:28:07.3290000Z,19.44580078125
2026-01-07T19:28:12.1270000Z,19.43359375
2026-01-07T19:28:17.2640000Z,19.4580078125
2026-01-07T19:28:22.1720000Z,19.43359375
2026-01-07T19:28:27.2670000Z,19.415283203125
2026-01-07T19:28:32.1090000Z,19.378662109375
2026-01-07T19:28:37.1570000Z,19.305419921875
2026-01-07T19:28:42.4300000Z,19.403076171875
2026-01-07T19:28:47.2680000Z,19.4091796875
2026-01-07T19:28:52.0910000Z,19.415283203125
2026-01-07T19:28:57.2740000Z,19.427490234375
2026-01-07T19:29:02.2060000Z,19.42138671875
2026-01-07T19:29:17.2560000Z,19.415283203125
2026-01-07T19:29:22.0830000Z,19.39697265625
2026-01-07T19:29:27.2590000Z,19.4091796875
2026-01-07T19:29:32.1250000Z,19.42138671875
2026-01-07T19:29:47.2690000Z,19.39697265625
2026-01-07T19:29:52.0540000Z,19.427490234375
2026-01-07T19:29:57.1210000Z,19.4091796875
2026-01-07T19:30:02.1310000Z,19.476318359375
2026-01-07T19:30:07.1510000Z,19.439697265625
2026-01-07T19:30:12.1040000Z,19.44580078125
2026-01-07T19:30:22.2080000Z,19.3359375
2026-01-07T19:30:27.2640000Z,19.42138671875
2026-01-07T19:30:32.2340000Z,19.415283203125
2026-01-07T19:30:37.0790000Z,19.427490234375
2026-01-07T19:30:42.2390000Z,19.4091796875
2026-01-07T19:30:47.1110000Z,19.427490234375
2026-01-07T19:30:57.0050000Z,19.42138671875
2026-01-07T19:31:07.3050000Z,19.43359375
2026-01-07T19:31:17.2470000Z,19.42138671875
2026-01-07T19:31:27.2410000Z,19.43359375
2026-01-07T19:31:32.1940000Z,19.39697265625
2026-01-07T19:31:37.2690000Z,19.427490234375
2026-01-07T19:31:42.2470000Z,19.44580078125
2026-01-07T19:31:47.4160000Z,19.482421875
2026-01-07T19:31:52.2240000Z,19.44580078125
2026-01-07T19:31:57.1520000Z,19.43359375
2026-01-07T19:32:02.2120000Z,19.3603515625
2026-01-07T19:32:07.2010000Z,19.20166015625
2026-01-07T19:32:12.1250000Z,19.3359375
2026-01-07T19:32:17.1650000Z,19.415283203125
2026-01-07T19:32:22.2540000Z,19.4091796875
2026-01-07T19:32:32.1500000Z,19.42138671875
2026-01-07T19:32:37.2040000Z,19.415283203125
2026-01-07T19:32:42.1110000Z,19.42138671875
2026-01-07T19:32:47.3170000Z,19.415283203125
2026-01-07T19:32:52.2160000Z,19.427490234375
2026-01-07T19:32:57.1820000Z,19.439697265625
2026-01-07T19:33:07.3570000Z,19.427490234375
2026-01-07T19:33:12.1950000Z,19.44580078125
2026-01-07T19:33:17.3030000Z,19.42138671875
2026-01-07T19:33:22.1520000Z,19.439697265625
2026-01-07T19:33:27.2560000Z,19.427490234375
2026-01-07T19:33:32.1620000Z,19.482421875
2026-01-07T19:33:37.2350000Z,19.464111328125
2026-01-07T19:33:42.2030000Z,19.439697265625
2026-01-07T19:33:47.2640000Z,19.366455078125
2026-01-07T19:33:52.2140000Z,19.244384765625
2026-01-07T19:33:57.2480000Z,19.281005859375
2026-01-07T19:34:02.1970000Z,19.43359375
2026-01-07T19:34:07.2570000Z,19.439697265625
2026-01-07T19:34:12.2530000Z,19.43359375
2026-01-07T19:34:22.2540000Z,19.451904296875
2026-01-07T19:34:32.3540000Z,19.4580078125
2026-01-07T19:34:37.2460000Z,19.427490234375
2026-01-07T19:34:42.1510000Z,19.44580078125
2026-01-07T19:34:52.2090000Z,19.439697265625
2026-01-07T19:34:57.1550000Z,19.44580078125
2026-01-07T19:35:02.2580000Z,19.43359375
2026-01-07T19:35:07.2470000Z,19.44580078125
2026-01-07T19:35:12.3090000Z,19.439697265625
2026-01-07T19:35:17.3040000Z,19.482421875
2026-01-07T19:35:22.1880000Z,19.47021484375
2026-01-07T19:35:27.1980000Z,19.451904296875
2026-01-07T19:35:32.0560000Z,19.342041015625
2026-01-07T19:35:37.2540000Z,19.22607421875
2026-01-07T19:35:42.2470000Z,19.39697265625
2026-01-07T19:35:47.2350000Z,19.4580078125
2026-01-07T19:35:52.1880000Z,19.42138671875
2026-01-07T19:35:57.2240000Z,19.43359375
2026-01-07T19:36:02.1840000Z,19.47021484375
2026-01-07T19:36:07.3790000Z,19.43359375
2026-01-07T19:36:12.1730000Z,19.44580078125
2026-01-07T19:36:22.3200000Z,19.47021484375
2026-01-07T19:36:27.2680000Z,19.427490234375
2026-01-07T19:36:32.2540000Z,19.476318359375
2026-01-07T19:36:37.2230000Z,19.43359375
2026-01-07T19:36:42.1950000Z,19.451904296875
2026-01-07T19:36:47.3090000Z,19.42138671875
2026-01-07T19:36:52.2080000Z,19.464111328125
2026-01-07T19:36:57.2420000Z,19.4580078125
2026-01-07T19:37:02.2120000Z,19.49462890625
2026-01-07T19:37:07.3090000Z,19.464111328125
2026-01-07T19:37:12.2970000Z,19.44580078125
2026-01-07T19:37:17.2400000Z,19.354248046875
2026-01-07T19:37:22.1910000Z,19.183349609375
2026-01-07T19:37:27.0970000Z,19.305419921875
2026-01-07T19:37:32.1930000Z,19.37255859375
2026-01-07T19:37:37.3090000Z,19.43359375
2026-01-07T19:37:42.2040000Z,19.451904296875
2026-01-07T19:37:52.2780000Z,19.439697265625
2026-01-07T19:37:57.2910000Z,19.482421875
2026-01-07T19:38:02.2460000Z,19.44580078125
2026-01-07T19:38:07.1380000Z,19.4580078125
2026-01-07T19:38:12.2120000Z,19.451904296875
2026-01-07T19:38:17.1040000Z,19.43359375
2026-01-07T19:38:22.2160000Z,19.464111328125
2026-01-07T19:38:27.2350000Z,19.439697265625
2026-01-07T19:38:32.1730000Z,19.4580078125
2026-01-07T19:38:37.2210000Z,19.476318359375
2026-01-07T19:38:42.0950000Z,19.464111328125
2026-01-07T19:38:47.2450000Z,19.5068359375
2026-01-07T19:38:52.2470000Z,19.47021484375
2026-01-07T19:38:57.1550000Z,19.476318359375
2026-01-07T19:39:02.4330000Z,19.32373046875
2026-01-07T19:39:07.2370000Z,19.207763671875
2026-01-07T19:39:12.2020000Z,18.39599609375
2026-01-07T19:39:17.1820000Z,18.42041015625
2026-01-07T19:39:22.2460000Z,18.682861328125
2026-01-07T19:39:27.2240000Z,18.68896484375
2026-01-07T19:39:32.2090000Z,18.963623046875
2026-01-07T19:39:37.2300000Z,19.744873046875
2026-01-07T19:39:42.1530000Z,27.496337890625
2026-01-07T19:39:47.1860000Z,17.2119140625
2026-01-07T19:39:52.0370000Z,22.003173828125
2026-01-07T19:39:57.2390000Z,18.035888671875
